lambda,max_cluster_size,second_max_cluster_size,third_max_cluster_size,fourth_max_cluster_size,fifth_max_cluster_size,largest_1_dimension,largest_1_dimension_std,largest_2_dimension,largest_2_dimension_std,largest_3_dimension,largest_3_dimension_std,largest_4_dimension,largest_4_dimension_std,largest_5_dimension,largest_5_dimension_std
0.8584999999999984,25216.0726,17612.6824,14250.9752,12198.7166,10744.7126,,,,,,,,,,
0.8585999999999984,24680.5017,17370.6744,14113.4584,12130.9178,10689.5075,,,,,,,,,,
0.8586999999999984,25467.0274,18042.7908,14622.0925,12500.3709,10961.0286,,,,,,,,,,
0.8587999999999983,26750.8526,18802.0199,15165.9653,12920.6034,11298.6337,,,,,,,,,,
0.8588999999999983,27703.6706,19291.2232,15530.3974,13221.9862,11562.7119,,,,,,,,,,
0.8589999999999983,29813.3586,20311.9914,16102.1434,13619.6149,11896.789,,,,,,,,,,
0.8590999999999983,30639.3096,21046.2774,16698.8911,14046.0243,12205.0087,,,,,,,,,,
0.8591999999999983,29964.1008,20467.6965,16317.4178,13840.8672,12091.4257,,,,,,,,,,
0.8592999999999983,30807.9245,21179.7014,16833.5056,14212.5602,12361.5175,,,,,,,,,,
0.8593999999999983,32318.6694,22152.8783,17529.1487,14700.5793,12698.6199,,,,,,,,,,
0.8594999999999983,35244.9431,23482.6599,18321.8948,15290.5125,13174.8571,,,,,,,,,,
0.8595999999999983,40468.258,26082.1208,20146.5367,16545.8889,14117.6097,,,,,,,,,,
0.8596999999999982,47559.8934,29666.9416,22324.9212,18026.1103,15194.2678,,,,,,,,,,
0.8597999999999982,56147.3833,33309.0471,24561.1357,19414.0225,16104.5728,,,,,,,,,,
0.8598999999999982,58940.3509,34455.8642,25118.8717,20007.5707,16458.005,,,,,,,,,,
0.8599999999999982,61008.97,35384.0527,25645.2693,20202.6153,16691.0733,,,,,,,,,,
0.8600999999999982,62293.1066,36091.2734,26043.6416,20445.0365,16835.9587,,,,,,,,,,
0.8601999999999982,72131.0037,39149.1139,27495.4021,21173.3267,17199.572,,,,,,,,,,
0.8602999999999982,90755.6851,45190.9692,30254.7663,22354.7821,17597.9459,,,,,,,,,,
0.8603999999999982,120471.8648,50794.967,31344.784,22289.6358,17035.5054,,,,,,,,,,
0.8604999999999982,162153.2433,53790.9067,30841.7756,20751.1608,15213.9133,,,,,,,,,,
0.8605999999999981,221405.3418,50195.8018,25727.1002,16265.6596,11584.9836,,,,,,,,,,
0.8606999999999981,273079.8612,43248.1402,20152.1675,12383.3993,8733.8893,,,,,,,,,,
0.8607999999999981,290353.1586,39446.0773,17895.8111,11079.3746,7841.3638,,,,,,,,,,
0.8608999999999981,294262.5299,38709.1407,17271.6114,10687.6537,7574.3234,,,,,,,,,,
0.8609999999999981,314117.4727,34161.3792,15154.9486,9358.9312,6615.6399,,,,,,,,,,
0.8610999999999981,351149.4043,25525.2228,11132.73,6795.1123,4869.4255,,,,,,,,,,
0.8611999999999981,383006.1899,17237.6942,7768.2755,4952.5687,3644.9321,,,,,,,,,,
0.8612999999999981,393744.4331,15060.76,6677.5554,4397.6385,3274.7158,,,,,,,,,,
0.8613999999999981,426930.1301,9002.824,4232.7641,2909.3371,2243.6425,,,,,,,,,,
0.861499999999998,434450.8087,7789.432,3844.1787,2648.6092,2066.507,,,,,,,,,,
0.861599999999998,436874.5031,7537.1412,3719.8229,2536.5733,1969.5159,,,,,,,,,,
0.861699999999998,440015.3245,6962.1568,3487.3806,2428.3647,1891.4635,,,,,,,,,,
0.861799999999998,449787.4297,6002.431,3054.2037,2156.0395,1695.0365,,,,,,,,,,
0.861899999999998,458795.225,5110.1872,2692.6288,1912.1398,1505.3573,,,,,,,,,,
0.861999999999998,466268.6071,4474.1045,2381.1131,1719.0523,1367.2772,,,,,,,,,,
0.862099999999998,475014.8518,3894.7494,2090.1821,1517.7491,1210.8375,,,,,,,,,,
0.862199999999998,491454.4839,2959.9673,1669.2448,1222.2479,985.9788,,,,,,,,,,
0.862299999999998,491018.1036,3000.5079,1661.1154,1220.1723,989.2171,,,,,,,,,,
0.862399999999998,492813.9226,2915.6937,1649.7774,1204.6394,969.5999,,,,,,,,,,
0.8624999999999979,493202.2863,2862.6788,1612.8178,1183.5878,956.1075,,,,,,,,,,
0.8625999999999979,516443.9142,2011.8005,1169.0977,870.8889,709.3417,,,,,,,,,,
0.8626999999999979,520433.2734,1965.4117,1132.181,847.9745,690.6693,,,,,,,,,,
0.8627999999999979,524844.8966,1822.0834,1054.1847,787.7737,647.8127,,,,,,,,,,
0.8628999999999979,525601.0743,1784.4422,1028.1114,769.6163,629.2332,,,,,,,,,,
0.8629999999999979,525741.2558,1793.1976,1034.3805,776.3212,637.1421,,,,,,,,,,
0.8630999999999979,526954.2149,1817.3959,1052.7534,786.3767,641.767,,,,,,,,,,
0.8631999999999979,525018.2384,1819.0631,1053.5243,786.3067,641.7744,,,,,,,,,,
0.8632999999999978,527920.4419,1706.663,1011.7344,760.4764,619.474,,,,,,,,,,
0.8633999999999978,527179.8382,1733.1934,1016.9411,766.8137,629.0946,,,,,,,,,,
0.8634999999999978,527562.6385,1766.7388,1015.4538,761.6261,624.3042,,,,,,,,,,
0.8635999999999978,526996.5758,1783.1602,1033.9241,771.3951,631.6717,,,,,,,,,,
0.8636999999999978,526306.9697,1740.4453,1031.1782,771.8651,632.9055,,,,,,,,,,
0.8637999999999978,527891.3882,1765.5699,1013.9329,760.9532,624.01,,,,,,,,,,
0.8638999999999978,528101.966,1720.5522,1019.0827,764.006,625.3001,,,,,,,,,,
0.8639999999999978,531510.3303,1696.8531,989.5604,738.0372,601.0857,,,,,,,,,,
0.8640999999999978,536381.1476,1558.6134,922.2714,691.4441,566.0327,,,,,,,,,,
0.8641999999999977,539202.1185,1445.1795,855.2323,648.7431,535.7522,,,,,,,,,,
0.8642999999999977,539075.6957,1488.5011,879.9103,664.0198,545.1656,,,,,,,,,,
0.8643999999999977,538213.2711,1487.7956,872.5624,656.2135,541.9349,,,,,,,,,,
0.8644999999999977,540126.5794,1459.3257,858.6352,649.1303,535.2005,,,,,,,,,,
0.8645999999999977,544014.5148,1413.8635,842.0637,631.1083,516.7913,,,,,,,,,,
0.8646999999999977,544721.5688,1338.5397,797.817,604.0918,498.6094,,,,,,,,,,
0.8647999999999977,550552.4571,1248.7315,746.8655,568.3716,469.6955,,,,,,,,,,
0.8648999999999977,552946.4836,1226.7711,739.7159,562.345,463.1422,,,,,,,,,,
0.8649999999999977,555100.3827,1171.7032,708.9461,534.86,439.8192,,,,,,,,,,
0.8650999999999976,557351.8856,1141.8158,689.8656,528.9469,437.3092,,,,,,,,,,
0.8651999999999976,558948.5751,1118.9457,670.1919,510.7941,424.112,,,,,,,,,,
0.8652999999999976,568516.2165,1011.1578,608.8211,467.1673,386.0517,,,,,,,,,,
0.8653999999999976,581988.5764,844.0608,519.4258,398.7761,330.1007,,,,,,,,,,
0.8654999999999976,592890.1927,765.1363,461.5497,354.6175,294.6033,,,,,,,,,,
0.8655999999999976,595748.5142,718.1129,445.7322,342.3759,284.9642,,,,,,,,,,
0.8656999999999976,599598.4453,685.9047,428.9383,330.659,276.5721,,,,,,,,,,
0.8657999999999976,599479.88,707.3557,426.5002,326.7932,272.712,,,,,,,,,,
0.8658999999999976,604664.6454,656.6717,405.6027,312.582,260.5809,,,,,,,,,,
0.8659999999999975,613888.3673,589.2187,364.5345,283.647,237.4957,,,,,,,,,,
0.8660999999999975,628531.2561,519.6988,317.6866,246.4178,205.406,,,,,,,,,,
0.8661999999999975,632646.4291,481.4955,300.6062,234.6156,197.5245,,,,,,,,,,
0.8662999999999975,636985.2694,469.0809,293.5251,228.5485,191.6925,,,,,,,,,,
0.8663999999999975,637059.9343,481.3705,299.4065,231.9439,194.0545,,,,,,,,,,
0.8664999999999975,643222.45,446.6957,277.9214,216.8541,182.1316,,,,,,,,,,
0.8665999999999975,654232.5235,404.0685,254.5539,198.4679,166.8923,,,,,,,,,,
0.8666999999999975,668478.8794,350.4562,222.9729,173.5221,146.1955,,,,,,,,,,
0.8667999999999975,695395.6207,289.2854,180.7444,142.366,119.8477,,,,,,,,,,
0.8668999999999975,697956.1782,281.107,177.3587,138.8491,117.0463,,,,,,,,,,
0.8669999999999974,698976.8943,280.4484,178.8826,139.525,116.8366,,,,,,,,,,
0.8670999999999974,692406.9687,292.1372,184.5147,144.8753,121.6628,,,,,,,,,,
0.8671999999999974,696643.8603,279.7896,176.4808,137.1856,115.2279,,,,,,,,,,
0.8672999999999974,708190.6589,261.7939,164.1443,128.0442,107.3925,,,,,,,,,,
0.8673999999999974,714911.0873,244.9144,155.3981,121.865,102.3555,,,,,,,,,,
0.8674999999999974,714751.0291,245.3774,156.9385,123.3804,103.603,,,,,,,,,,
0.8675999999999974,715179.2909,241.0771,154.8365,121.4017,102.2166,,,,,,,,,,
0.8676999999999974,714649.0946,242.6351,154.7254,121.1775,101.7258,,,,,,,,,,
0.8677999999999974,715344.8057,244.9731,156.0588,122.722,103.1242,,,,,,,,,,
0.8678999999999973,718702.6701,230.0298,147.9465,116.3332,97.993,,,,,,,,,,
0.8679999999999973,715985.1424,242.8168,153.2418,120.2255,101.3319,,,,,,,,,,
0.8680999999999973,716235.6469,239.061,151.9084,119.382,100.381,,,,,,,,,,
0.8681999999999973,716373.48,240.1907,153.2755,119.5444,100.5206,,,,,,,,,,
0.8682999999999973,714268.9241,241.8389,153.1909,119.9689,101.2204,,,,,,,,,,
0.8683999999999973,718624.303,235.6631,148.7468,116.7211,98.6649,,,,,,,,,,
0.8684999999999973,720389.0361,234.7144,148.5074,116.4155,97.9993,,,,,,,,,,
0.8685999999999973,719970.7217,234.6364,150.1387,117.8313,99.0152,,,,,,,,,,
0.8686999999999973,710108.9838,249.2928,158.5145,123.7841,104.3181,,,,,,,,,,
0.8687999999999972,710953.8471,250.982,158.2857,123.9977,104.187,,,,,,,,,,
0.8688999999999972,710344.0386,257.1375,161.0118,125.5943,105.3981,,,,,,,,,,
0.8689999999999972,715295.0668,241.0496,151.2961,117.9025,99.0129,,,,,,,,,,
0.8690999999999972,714332.3672303474,247.83626599634368,155.22166361974405,121.48137568555758,101.93864259597808,,,,,,,,,,
0.8691999999999972,719778.7495979784,235.71031472547668,146.51297955433034,114.19411899839191,96.59981621869974,,,,,,,,,,
0.8692999999999972,721251.2509460738,232.0753311258278,147.78985335856197,115.74101229895932,97.735454115421,,,,,,,,,,
0.8693999999999972,721490.8853310779,226.13376027066212,145.63376027066215,114.06138231029485,96.06561140647656,,,,,,,,,,
0.8694999999999972,723160.2291901364,227.5033170609588,146.2865189635749,114.72674928026036,95.85880585805482,,,,,,,,,,
0.8695999999999972,729130.602514755,216.44328971003333,140.21105978958172,110.2183731075186,92.60905824993584,,,,,,,,,,
0.8696999999999971,736666.8338465486,211.17346676930973,134.7811136771876,104.61175263022838,87.84269951244548,,,,,,,,,,
0.8697999999999971,741916.6393293475,197.80842214712763,125.32024954510008,98.56745515986483,83.02378476735119,,,,,,,,,,
0.8698999999999971,743829.2725096423,199.8114110919005,125.0867136587312,97.50631732943212,81.34126878574278,,,,,,,,,,
0.8699999999999971,747646.6222578919,193.34135901551636,121.63576779026218,95.1888710540396,80.07945425361156,,,,,,,,,,
0.8700999999999971,747280.2089041095,190.61780821917807,121.52616438356164,95.69712328767125,80.44657534246575,,,,,,,,,,
0.8701999999999971,751083.6581976417,184.1435991016283,117.03326782706344,91.5053340819764,76.74087591240875,,,,,,,,,,
0.8702999999999971,766355.6374840629,168.71993200169996,108.10851395381782,84.44057231902536,70.940784813713,,,,,,,,,,
0.8703999999999971,769362.4206058832,160.95141226401287,104.77184252890385,81.79496560807844,68.87135957851602,,,,,,,,,,
0.870499999999997,769910.8658250147,166.48605402231357,106.09703464474455,82.32090428655314,69.20654726952436,,,,,,,,,,
0.870599999999997,771977.3201228429,157.1339572974554,102.41357121965488,80.9157648435215,67.83781807546066,,,,,,,,,,
0.870699999999997,767171.9899169633,161.9820581257414,106.1811981020166,83.17111506524319,69.91043890865954,,,,,,,,,,
0.870799999999997,788629.3074188563,150.8502318392581,95.37604327666152,74.454714064915,62.69304482225657,,,,,,,,,,
0.870899999999997,812293.799140538,124.78290625497374,80.23189559127805,63.60035015120165,53.50915167913417,,,,,,,,,,
0.870999999999997,831853.897444576,113.72888813674057,71.98899983076663,56.09646302250804,46.98426129632764,,,,,,,,,,
0.871099999999997,831004.9159561511,114.82530015660345,71.93144249173481,55.90081781799199,46.81903601879241,,,,,,,,,,
0.871199999999997,838615.4370229008,110.41030534351144,68.95248091603054,53.30515267175573,44.64160305343511,,,,,,,,,,
0.871299999999997,846652.6146734854,103.35542879622344,65.76455546813533,50.63886703383163,42.43725413060582,,,,,,,,,,
0.871399999999997,882031.0093415356,84.4982911825017,52.3570289359763,40.2449305080884,33.67919799498747,,,,,,,,,,
0.8714999999999969,884360.398055893,84.09671931956258,51.02600243013366,39.46804374240583,32.86318347509113,,,,,,,,,,
0.8715999999999969,884373.8805614407,85.4740466101695,51.82468220338984,39.87235169491525,32.974311440677965,,,,,,,,,,
0.8716999999999969,885604.6932153392,77.71714192068174,48.15240904621436,37.50344149459194,31.48017043592265,,,,,,,,,,
0.8717999999999969,880683.404494382,87.60112359550561,53.86704119850187,41.58052434456929,34.666666666666664,,,,,,,,,,
0.8719,893868.904720093,78.14580317520587,48.639004247846415,37.49621490780512,31.13735494435084,,,,,,,,,,
0.872,890038.6086822074,80.28375356803045,49.66291627021884,38.24267364414843,31.759348239771647,,,,,,,,,,
0.8721,875989.9516129033,86.80040917308973,54.034066038633554,41.78556475402036,34.73156342182891,,,,,,,,,,
0.8722,843707.0008794238,102.71081215981746,64.63387445630214,50.03691203384594,41.62246571435362,,,,,,,,,,
0.8723,843499.4429609921,103.538532807526,64.7249251674823,50.07321708557039,41.71437734594004,,,,,,,,,,
0.8724,844055.8853756848,102.6870459317902,64.34044556008786,49.76841012768217,41.439477685790834,,,,,,,,,,
0.8724999999999999,844555.9074880172,101.73527829404284,64.29460530177052,49.811258925951286,41.5173383546904,,,,,,,,,,
0.8725999999999999,842389.8272516399,102.72152246027984,64.54852468011872,49.897762701718506,41.582071683336245,,,,,,,,,,
0.8726999999999999,846419.389325,100.998025,63.446775,48.97495,40.689875,,,,,,,,,,
0.8727999999999999,844547.7997,101.71445,64.292475,49.584575,41.251125,,,,,,,,,,
0.8728999999999999,845871.575675,100.927675,63.401275,49.072425,40.8586,,,,,,,,,,
0.8729999999999999,846982.5646,100.607575,63.216475,49.066475,40.8772,,,,,,,,,,
0.8730999999999999,844292.2414,100.82135,63.717475,49.345525,41.065075,,,,,,,,,,
0.8731999999999999,846017.53895,98.724925,62.696675,48.79755,40.57285,,,,,,,,,,
0.8732999999999999,848848.6126,100.85755,62.643425,48.36705,40.197225,,,,,,,,,,
0.8733999999999998,849298.085125,98.599925,61.907225,47.944575,39.811275,,,,,,,,,,
0.8734999999999998,830673.969875,107.38095,68.108975,52.9259,44.157475,,,,,,,,,,
0.8735999999999998,834468.96585,103.00225,65.6472,51.150525,42.654675,,,,,,,,,,
0.8736999999999998,839187.823575,100.750975,63.938675,49.72665,41.437975,,,,,,,,,,
0.8737999999999998,837773.65515,101.049675,64.535925,50.184425,41.800775,,,,,,,,,,
0.8738999999999998,838533.335,101.0807,64.1378,49.9684,41.62245,,,,,,,,,,
0.8739999999999998,842522.27035,99.952375,62.8062,48.6927,40.465375,,,,,,,,,,
0.8740999999999998,848248.441025,95.530275,60.13525,46.47425,38.568,,,,,,,,,,
0.8741999999999998,853454.86045,91.71705,57.49995,44.378575,36.806825,,,,,,,,,,
0.8742999999999997,856028.0675,92.17945,57.45655,44.233925,36.602525,,,,,,,,,,
0.8743999999999997,858727.890125,89.702725,55.749725,42.944625,35.6323,,,,,,,,,,
0.8744999999999997,861424.482375,87.08155,54.58275,41.97225,34.7698,,,,,,,,,,
0.8745999999999997,872552.884525,81.08195,50.431875,38.7767,32.054875,,,,,,,,,,
0.8746999999999997,871312.3389,80.13995,50.58225,38.990875,32.293975,,,,,,,,,,
0.8747999999999997,874081.3058,80.376225,50.345125,38.4733,31.675175,,,,,,,,,,
0.8748999999999997,875863.118975,78.672725,49.308525,37.70565,31.116125,,,,,,,,,,
0.8749999999999997,933867.87515,49.47905,28.788225,21.30725,17.211625,,,,,,,,,,
0.8750999999999997,973830.860475,12.62765,6.37285,4.819275,3.652325,,,,,,,,,,
0.8751999999999996,975932.711725,10.60075,5.211825,3.948825,2.865725,,,,,,,,,,
0.8752999999999996,971965.129852666,18.0710944808232,10.02227549111319,7.56264616463985,6.13853484565014,,,,,,,,,,
0.8753999999999996,971956.1184318796,16.01046197249324,8.889884800752322,6.80272128835077,5.48918537674856,,,,,,,,,,
0.8754999999999996,975775.817871962,10.75260818020154,6.174066390041494,4.565856550088915,3.4745998814463546,,,,,,,,,,
0.8755999999999996,974170.4063223052,13.037320832957722,7.96529342828811,6.009585624568046,4.818203671985336,,,,,,,,,,
0.8756999999999996,973789.8254941852,13.748793003977774,7.816445510582091,5.855069383293353,4.655694895697325,,,,,,,,,,
0.8757999999999996,973926.9143622852,12.536758435863078,6.798331100012182,5.216896089657693,4.060360579851382,,,,,,,,,,
0.8758999999999996,970857.7638939671,17.67513711151737,10.029616087751371,7.687720901889092,6.282175502742231,,,,,,,,,,
0.8759999999999996,973138.5000459404,15.3504946249732,8.969985605341337,6.998499280267067,5.711800557410187,,,,,,,,,,
0.8760999999999995,970660.8264297988,18.341586892488955,10.397981099656358,7.998312469317624,6.596158566519391,,,,,,,,,,
0.8761999999999995,973198.5317294708,14.850619860071191,7.583926598748006,5.720234442125936,4.441727016079539,,,,,,,,,,
0.8762999999999995,972552.1733669114,17.512944934123645,10.081631399527042,7.750683332821474,6.352108350480636,,,,,,,,,,
0.8763999999999995,975036.0913142364,11.773389476272436,6.477870666338824,4.955987214162773,3.807997295303664,,,,,,,,,,
0.8764999999999995,971863.081501522,18.256033449134566,9.84243858947951,7.496572078580871,6.091923632674393,,,,,,,,,,
0.8765999999999995,976307.5707425192,9.116057135820713,4.614825760374338,3.569203300086196,2.560091121783032,,,,,,,,,,
0.8766999999999995,976516.5061556114,10.0351970725959,5.642571401990883,4.223803764691289,3.162960895587186,,,,,,,,,,
0.8767999999999995,974043.1839990068,13.033826769698662,7.969276603668187,5.8363901560996805,4.368991093318437,,,,,,,,,,
0.8768999999999995,975187.1142812792,12.259329400807204,6.911983855945358,5.253865259236262,4.087767773983235,,,,,,,,,,
0.9,976874.19283738,9.0,5.865265644915596,3.6217552149718655,2.621755214971865,1.9659684544347211,0.006243194087603704,0.9415535692494199,0.29364769714928474,1.0219380363584258,0.21553410599361691,1.0470397368266862,0.24280766837332562,0.9894307423138615,0.1952019182155052
0.95,977515.9504491902,9.0,4.689172806117691,3.378314526407411,2.378314526407411,1.965564983811905,0.006326703334747501,0.8718253425754652,0.1500257397488478,0.8718253425754652,0.1500257397488478,0.778524277300809,0.22378305088062694,1.0153909916273105,0.22503874061198878
1.0,977875.123463722,9.0,4.12839228897623,3.096294216732173,2.096294216732173,1.9653995580536439,0.006314943691741699,0.5975602043229923,0.17837047715000964,1.07951409580051,0.1621400486220316,0.8652782978443497,0.22245996177019023,0.8718253425754652,0.1500257397488478
0.75,,,,,,1.1052731778980387,0.04426743015291691,1.0599820468163215,0.04568133530447955,1.0277216258434656,0.04463673481398848,1.0102894806265037,0.04396593013550133,1.001960443211759,0.041231308176262575
0.81,,,,,,1.3657957093008026,0.028816811199689474,1.340259209615055,0.029032272448696536,1.3341089785226015,0.030246472807125207,1.333664895488114,0.030506115611018954,1.326178819652382,0.030314094369463272
0.807,,,,,,1.3414956411025865,0.030108815412003078,1.3217363780640303,0.03151084538406562,1.3050049638426768,0.0328204432283846,1.2945006777359986,0.033545145771203495,1.2961599961637962,0.03275957406524074
0.805,,,,,,1.338248055557024,0.03181179958272527,1.3093395388246285,0.03459061933362759,1.294029909459801,0.03394873939155543,1.2816511030241085,0.03556488521495905,1.2719086717811088,0.036536787937775664
0.25,,,,,,1.2830075780602594,0.03943791609063875,1.278235384585826,0.03452738676650642,1.2685505717625616,0.0355026962977174,1.2221851063407725,0.03040458863419704,1.2129716225472074,0.027074151908420458
0.808,,,,,,1.3476584265507605,0.03006002541442686,1.3253892225775554,0.031068858142915625,1.308902776474793,0.03218773361386744,1.302879115804935,0.03144813656382036,1.296109159655706,0.03271333086720551
0.811,,,,,,1.3694364467870848,0.026789717507848178,1.3477253759917915,0.028194991026558393,1.3408313199662711,0.02961394926719955,1.3269114991217263,0.030686169847864896,1.320499883675358,0.03191867759934189
0.45,,,,,,1.2488583416667898,0.038325690808183356,1.1878533320431885,0.028671533198987385,1.138694485515425,0.023146316485846422,1.118380896061776,0.016811121546357957,1.1025873297962203,0.014683574342117166
0.806,,,,,,1.3418937714448445,0.030064192306440318,1.3126541000304839,0.03317287246487372,1.3026368678605786,0.03318548302191912,1.292446671996043,0.03413848298055913,1.2858443673641389,0.034803389748208735
0.05,,,,,,1.0925176524760332,0.04434195036459539,1.0537151782684542,0.04426573636905689,1.0331875002281605,0.04571486228048242,1.0229488186043887,0.04439339224232286,1.01221636058287,0.0424101090461357
0.7000000000000001,,,,,,0.8234036436126722,0.0217874831824321,0.8039978130916134,0.02176073511331562,0.7933544175088978,0.021723037500079746,0.7840119639456045,0.023003279683078436,0.7796734398918236,0.021169470491300142
0.4,,,,,,1.2425580239943905,0.03201466222918013,1.2277747542340691,0.02552596505668574,1.2002498654426526,0.02324917514181932,1.170620696650699,0.01967796188389953,1.1615620519117995,0.020134828066879877
0.15,,,,,,1.2951944273774474,0.0375992994352338,1.30587366019506,0.037703559373683054,1.293837651393191,0.035425546103734495,1.291084273818742,0.033459583558159825,1.2782998180719056,0.03203398143607681
0.3,,,,,,1.2646564311299764,0.03170178665179178,1.210827370010402,0.02546936931741958,1.1985103316471892,0.027678981637139236,1.1878798662578725,0.02479839887956724,1.1753172942607015,0.022744889260760664
0.0,,,,,,0.6953105845223806,0.042367233172407086,0.5932124714764269,0.03413501326857996,0.5489842529169212,0.03371686975032865,0.5249032089647789,0.032155861670679894,0.5147243392929246,0.03452860437821568
0.35,,,,,,1.2233872874010814,0.02763279235301503,1.1849301518716993,0.020624670375308497,1.1813210586385994,0.021637844453945333,1.159054724219429,0.01853444088249632,1.1590762372234673,0.01927395163571382
0.804,,,,,,1.3357221776046706,0.02973603493770781,1.3030067926745954,0.03164605614987644,1.2903733060065237,0.03229526639801413,1.2834537668179236,0.033134615231176806,1.2742996091529728,0.032571540791012404
0.802,,,,,,1.3249339961548752,0.03356169571128155,1.3010003733317261,0.03208441847467709,1.2795885783185135,0.03460791632462301,1.274734931895705,0.03392152203359131,1.2631347636926424,0.03452866209570031
0.1,,,,,,1.2398301017781497,0.02733575934002228,1.2169259138296415,0.024552217767695183,1.1999907523906923,0.023502023886122672,1.1945740177780777,0.022657607469499887,1.1859013377255294,0.02109332106941492
0.801,,,,,,1.3256066200840648,0.03235307093935392,1.2951296006690631,0.033986790742984094,1.2842079417360641,0.03398255904217721,1.2674186890388142,0.03450301649550364,1.2603992503314638,0.0354802041535022
0.809,,,,,,1.3525731372725325,0.028463541616755697,1.3340112758341514,0.0308821668437046,1.3210612309943262,0.03102800659231092,1.3180986152415959,0.03056837563635737,1.3064602700499666,0.03272082995624424
0.2,,,,,,1.282241418525234,0.042776443950034736,1.274075558824621,0.040427847104520916,1.2783988814755023,0.033123171323554364,1.296885847586778,0.03773422686693174,1.2647452769458505,0.03065534024519964
0.65,,,,,,0.941948997831915,0.009268349326277398,0.9171044750351935,0.010523646831744164,0.9103065644700841,0.010666622191081271,0.9030587629192951,0.011413050178274344,0.9003415866517573,0.011309759118718975
0.803,,,,,,1.3146323939162337,0.032793335934457754,1.2959618090969511,0.03279814215958553,1.2777793438607865,0.034844309492578586,1.2759956184620354,0.035677466038091715,1.2636378519616074,0.03554616238018068
0.812,,,,,,1.3875810278633642,0.026433064818961367,1.369095467899458,0.02787091640429121,1.3581390259600512,0.02982711422511811,1.3486158895657165,0.028726061138378244,1.345427989656679,0.029628945236878024
0.8130000000000001,,,,,,1.3944660983384767,0.026091603581832053,1.3754293350048559,0.026575817060393254,1.3718801958527291,0.027657120418007802,1.355299488506054,0.02841270004722886,1.347917327469832,0.029656005763799655
0.8140000000000001,,,,,,1.4074121593001794,0.025706139513863434,1.393256313594147,0.025446857761764727,1.377665630450084,0.027139767967873672,1.371017017573764,0.02787429532570876,1.3651941285282343,0.028257461862390077
0.8150000000000001,,,,,,1.4129292591571065,0.027951724793612385,1.395834895308857,0.02706672356597703,1.3810071537446533,0.028737666717682235,1.372212551140496,0.028906842684362687,1.3658287990303706,0.028684211981807366
0.8160000000000001,,,,,,1.4105701197374498,0.024837352808334462,1.3943908803047655,0.026151734649903738,1.3856923801347611,0.026543375867019516,1.3767342688286115,0.02651110818385315,1.3703174488896435,0.02721578121925461
0.8180000000000001,,,,,,1.4201209746184382,0.024293421446816944,1.4103206092812595,0.025798156874170527,1.3990773419626403,0.026277707883029446,1.3973985434231109,0.0256908472977283,1.3839217970434639,0.02718224083359931
0.8170000000000001,,,,,,1.4150595804847679,0.023682081820718584,1.4037523014630444,0.024617815578987352,1.3950686113724697,0.025919421551655497,1.3857023028869195,0.02622811429094558,1.3792259947061583,0.027511938326264068
0.8190000000000001,,,,,,1.4263268870240717,0.025180456245222162,1.4133307303843705,0.024979185502696368,1.4061053251890367,0.026110516181158644,1.3945188209763233,0.026193274008182832,1.391699758651978,0.026903539642175844
0.8200000000000001,,,,,,1.4421388124991827,0.023641653531362092,1.4239224915905222,0.02485122456830968,1.4138652986876565,0.024643385366757625,1.4117904838420257,0.024182829120770293,1.4040507030974494,0.02614852091775852
0.8210000000000001,,,,,,1.441509415612156,0.0229241270746482,1.4322596780367916,0.023145919879626844,1.4288280513852283,0.023894174820023317,1.422623297716971,0.02464381667408052,1.4123669537153207,0.02458492194648079
0.8220000000000001,,,,,,1.4637532189240041,0.023115752843541705,1.4468997524489395,0.02314140887280834,1.4399379194250905,0.02258161847429998,1.4311295035997502,0.022761327210490505,1.4294200318335784,0.023236351226780454
0.8230000000000001,,,,,,1.468624027128186,0.020570728670549415,1.4544817552898517,0.02125225281025029,1.4434678068224542,0.022101976681215836,1.4461415508963162,0.02204816711596128,1.4410664552955403,0.022706948782656954
0.8240000000000001,,,,,,1.4693682999564583,0.02000777102294931,1.4649092686558978,0.021169901077573966,1.4568831067571313,0.02212932375363502,1.4498937757894168,0.02187174526670902,1.4527163507468244,0.022391890914451373
0.8250000000000001,,,,,,1.4703643054560604,0.019522101307479924,1.4628795590470018,0.020522024762150586,1.4583089140701777,0.021042931789941623,1.455811672830557,0.02149440934916268,1.454309858428295,0.02190292214690699
0.8260000000000001,,,,,,1.486194559510151,0.01833923513219292,1.4806410609311316,0.019577390732613126,1.4736478655098793,0.020257406250746415,1.4723186490536964,0.02071265572108695,1.4673103635909164,0.021510925723218968
0.8270000000000001,,,,,,1.4970698673876393,0.017442610160988924,1.4847279680325105,0.018485101907955524,1.4808200036319559,0.01910384648376116,1.4784049479240864,0.019862404283279515,1.4762339100180601,0.02003196323516568
0.8280000000000001,,,,,,1.502643031382747,0.017577492404233317,1.4956396365694458,0.01875429505943919,1.4906360349762973,0.01936996856886854,1.4896973381031364,0.019325848685644714,1.4824672127560878,0.019914782295037042
0.8290000000000001,,,,,,1.5043325173989277,0.01827849012840112,1.4968282878549217,0.019180910890503285,1.49222225486368,0.019129747211325075,1.488256521912632,0.019108603754190222,1.4876811349232946,0.01957927865669531
